22_M139-15_IntMac	23_M139-15_AlvMac	26_M163-10_IntMac	27_M163-10_AlvMac	30_M59-16_IntMac	31_M59-16_AlvMac
MATN3	-1.46902067737969	-1.50659304585644	-1.50026646391255	-1.46650513466457	-1.50166901817496	-1.50233131474815
WDR35	4.30071941606774	5.7039634069491	4.73560736961985	5.79085536123976	4.86990900934377	6.25440548584199
TTC32	6.18358787748793	5.9894126330185	6.86406137466474	6.62167362440583	6.50884053600978	6.72323915140656
ENSMMUG00000056023	9.3559199575944	9.57007935005965	9.24357576705323	9.42899071853036	9.54792577110632	9.58909691849101
OSR1	0	0	0	0	0	0
ENSMMUG00000014083	6.25262804210328	7.75952380683529	6.56186471669793	8.03020124869348	6.49148570833462	7.84170729046987
KCNS3	2.59259437633108	3.51798927859795	2.98378338775668	3.49728407451411	2.71235930487653	4.22984393200483
MSGN1	0	0	0	0	0	0
GEN1	5.63920152622671	9.21159575260509	5.93049999457745	8.31709483316054	5.78988423418058	8.99685977490067
SMC6	9.8310126345016	11.9388826824168	10.0889575027043	11.6838125737558	9.82368258948808	11.8750002791372
VSNL1	0.940808991552354	1.27703435266248	0.945150011457633	0.942833956478326	0.943864271183948	1.43048539592625
RAD51AP2	0.627255951244575	0.357498632394537	0.255930021332052	0.254665111162703	0.255227310883113	0.25490958684161
CYRIA	12.0361089934545	9.0615443112205	11.9493516238901	9.8345371144564	11.9345309976612	8.73328890512207
MYCN	0.898846021733384	0.896797687048745	0.908410195639434	2.1180524955051	0.905614429588131	0.904338631539513
ENSMMUG00000052644	1.12996348264096	1.07774365099079	1.17075106226636	1.04356685172272	1.10510012111623	1.10110533877961
DDX1	9.9471729932465	10.088176490053	9.63964438039417	10.0303804129821	9.81877538570826	10.2422573613648
NBAS	8.07320595576886	7.9191983792429	7.62755114571999	7.965135200593	7.08852476634884	8.17105774574291
LRATD1	3.46533084617459	3.99918187781284	5.39928073113496	3.59416339492695	3.84895299630604	3.47920655735427
ENSMMUG00000059746	0	0	0	0	0	0
ENSMMUG00000060624	2.10607431186562	2.16030983039396	1.78074954324284	1.89947623271034	2.01947251614135	2.06159110138705
TRIB2	5.07819216909931	4.07122388222271	4.39305377184647	3.97223230196478	3.81745067131803	3.56341661914408
ENSMMUG00000062508	0	0	0	0	0	0
LPIN1	7.18700261267637	8.28090967425772	6.61102751093488	7.74459700301362	6.58405855407113	8.15961661147598
NTSR2	-1.50628410110244	-1.50758582366793	-1.50085521559504	-1.42626775091325	-1.50234733932392	-1.50305193126657
GREB1	-0.647237483542661	-0.647436044718212	-0.582440360213935	-0.488735512389681	-0.646565102432255	-0.646693776813566
E2F6	8.26925298136703	7.92341943213413	8.05959593368919	8.23054481799649	7.80743567273982	7.67912446429765
ROCK2	9.11440498060584	9.15832746795648	9.14662252503691	9.07497164435853	8.45107210306803	8.82688679938978
SLC66A3	9.4794156035684	9.85685242763401	10.2108107470515	10.4454548376662	9.85565287685309	10.0985042203742
C2orf50	-0.000557714069898643	-0.0578706350197456	-0.0555876875511686	0.269696572396008	-0.0561485914361058	-0.0564021529600646
ENSMMUG00000059454	0	0	0	0	0	0
PDIA6	10.2748420311431	10.123660307472	9.87282711784571	9.8452993093753	9.88049894813945	9.99706657151232
ATP6V1C2	3.6311398379068	3.42899125644253	3.84146823407784	3.59126093347336	3.34996214289347	3.67856680042775
NOL10	8.18362007788775	8.23406885311679	8.08168443775645	8.27937005718082	7.94624019259976	8.41535812726061
ODC1	10.2374545874086	11.0946047004868	10.000508588564	10.519176103168	9.95666005420938	10.8550563342166
HPCAL1	11.6364580937064	11.0232322340279	11.7564138522323	10.5179745531169	11.6804829444833	10.9914645896
ENSMMUG00000053871	0	0	0	0	0	0
RRM2	6.59355898425578	8.1527870057202	6.91926015428721	8.88424107852939	5.82495526019583	8.48608669114361
CYS1	-1.50605180609223	-1.46925318386712	-1.46262519381065	-1.5034164190459	-1.50217506603544	-1.50286891543792
KLF11	10.5586883007378	10.2664335184548	10.8355259601242	10.799461143306	10.3459490650824	10.3164023788367
GRHL1	7.80100589769883	8.35125068353753	5.48779128627515	8.3131597478797	8.62414452663652	9.02055725630878
TAF1B	8.24594060807576	9.10837353642775	7.69642244839995	8.47638354160192	8.04311955120376	9.18811461411687
ENSMMUG00000006965	11.0753346270616	11.284028041073	11.1343181220073	11.5548546813646	10.9026358371002	11.2895329687087
ENSMMUG00000062403	-1.50496541873168	-1.47083102568219	-1.50000636452862	-1.46719737353178	-1.50136935559541	-1.50201297013284
ADAM17	11.3924692569626	11.5438603659464	11.2644104417708	11.8429657388857	10.9686912645391	11.3631079787845
IAH1	8.94382718478465	9.32451397007454	8.93321016787305	8.92815568203121	8.95812212993182	9.61881084229596
CPSF3	9.97521776715279	9.91282507716072	10.041965600344	10.0043254687701	10.2506496001672	10.0965121721931
ITGB1BP1	7.87514517434805	7.69872719079871	7.8064905444511	7.60735654319438	8.02983745900062	8.03798914936985
ASAP2	5.2134212049556	4.23052427200126	6.13557911220244	4.60099725282286	3.76368895798786	3.6639210526102
MBOAT2	0	0	0	0	0	0
KIDINS220	10.7660533503085	9.98135704015038	10.4266819649257	10.3562718874854	10.4457523859267	9.87659993502237
ID2	10.8274920989113	11.0610571028071	10.5323351521317	10.9246915851949	10.0895176294886	11.5402281899633
RNF144A	8.42319930679849	7.34198154137406	8.52286370803821	7.67770097517607	7.86966673236428	7.14511531075943
RSAD2	7.73966276567546	7.39653281797517	8.78435384483248	6.6520535603153	7.72795958351941	6.97637659926537
ENSMMUG00000050777	0	0	0	0	0	0
CMPK2	7.4810223292921	7.55317945656803	9.14197241609422	7.32613149793493	8.47042397731297	7.69304918408006
ENSMMUG00000058497	0	0	0	0	0	0
SOX11	0	0	0	0	0	0
ENSMMUG00000061676	0	0	0	0	0	0
ENSMMUG00000052757	0	0	0	0	0	0
DCDC2C	0	0	0	0	0	0
ALLC	-1.50628410110244	-1.50758582366793	-1.50085521559504	-1.42626775091325	-1.50234733932392	-1.50305193126657
RPS7	11.0470932180915	10.2496442475635	11.0195730685575	10.0445593933389	10.9891563780694	10.6093366067493
RNASEH1	8.51646513507009	8.3652131822654	8.50790659225271	8.40913730218229	8.54941263896521	8.28521628472468
ADI1	7.4003715187173	8.70581461662589	8.78079976878046	9.91792497150491	7.71751248692589	8.79929769803003
TRAPPC12	9.40583911523137	8.89926512160508	9.09759200183594	8.53711129444573	9.35696998895605	8.69432739302228
EIPR1	9.88019450802936	9.55702529119749	10.1913822703651	9.67633851056832	9.78878008573688	9.3838726072295
MYT1L	0	0	0	0	0	0
PXDN	2.70236312166794	7.51920797130721	2.90255315285844	7.56435015197412	2.84773123076258	8.18116937711194
TPO	0	0	0	0	0	0
SNTG2	0.377179868276896	0.770112808483882	0.379802175090229	0.378401360827439	0.510967495384935	0.378672148711067
ENSMMUG00000050543	0	0	0	0	0	0
TMEM18	7.97224141850901	7.59048434641728	8.21229692549448	7.81354710768486	8.32788002741145	8.41391289125942
ALKAL2	0.306909443627559	0.399443255545285	0.48944732065727	0.307799585778576	0.308254763385464	0.472815083458925
ENSMMUG00000017097	9.42706244295693	9.27283826743421	9.39178377098385	9.57895960093537	9.53895900365884	9.27483887254877
SH3YL1	1.04902942849629	1.25206450778395	1.00096737577321	1.29744403889884	1.00002469578246	1.11458270990966
FAM110C	0	0	0	0	0	0
RABL2B	7.50504915938607	7.63629480792389	7.64591849824294	7.75002160927741	7.29490570209051	7.79449022040454
ACR	0	0	0	0	0	0
SHANK3	0	0	0	0	0	0
ENSMMUG00000055403	0	0	0	0	0	0
ARSA	10.0158949356518	10.3748208849783	10.3738458464232	10.0396391586275	10.1635409894626	10.5792357725868
MAPK8IP2	3.94757840018589	4.14254251568628	3.93558276275528	4.23800742228385	3.81223851059183	4.38334642997824
CHKB	8.60215994202875	8.31825286295885	8.96764381378548	8.40158283773512	8.35335075582573	8.12951882945024
CPT1B	3.58936178628434	4.02408578340344	3.43285773784517	3.79660341689834	3.83138991443311	3.39304514615364
SYCE3	4.04982285535777	5.21265184169873	3.71570360657166	4.62238742148199	3.81375851952595	4.83404320362886
ODF3B	8.23633526152437	7.2593456047566	8.87852266984457	7.13757313045191	8.15514371779632	6.12979396872501
ENSMMUG00000001764	12.9643986132566	11.5699124650473	14.0553243764689	11.8207907060282	12.8972337660856	10.8620077574353
NCAPH2	8.75525937240054	9.16143450501133	8.29213657400465	9.18531810979555	8.68483701467147	9.21496589966912
MIOX	-1.1276656794686	-1.0364373537308	-1.06891593408471	-1.12486130355679	-1.12315878169296	-1.12411039961951
ADM2	-1.97566712310515	-1.95974201399873	-1.97335351878432	-1.9745266231703	-1.9739894106081	-1.97428968346533
SBF1	9.87089951637036	9.15785450402081	10.2633690369497	9.93527987227174	10.2404085124547	9.37213821793636
PPP6R2	9.63189560746878	9.14123736094942	9.81711524263842	9.47630038495864	9.65573452609949	9.27002886611394
DENND6B	6.97428661576443	6.47497795289016	7.05391262710619	6.93322076710691	7.8143075374649	6.56152190170669
PLXNB2	12.9737554842377	9.90986293009112	12.8582874986654	9.01518811148147	12.7749118648634	8.17132082474786
MAPK11	2.8936212728869	2.30358969371005	3.44056911669811	2.71747477791338	2.84447112309612	2.31659393212756
MAPK12	3.51920698291202	3.52783955125299	3.00764062972858	3.3887478675341	3.96095388022552	4.4668228377545
HDAC10	6.1816420028811	6.67410988969022	6.62140587934245	6.36653242055066	6.91305759967891	7.10482623387276
TUBGCP6	8.46825221312793	8.26662753065182	8.67670966759162	8.97546369818352	8.58519857199106	8.24843055712413
SELENOO	9.88185037514313	9.55832623222961	9.91699457433983	9.56058604671046	9.41151537482453	9.02902669342551
TRABD	11.1331259206893	10.5033937810995	11.2272581655583	10.4462976816539	11.2071469616984	10.4530822827758
PANX2	0	0	0	0	0	0
MOV10L1	2.14125496689757	2.13700467330893	2.97827574626835	3.54467874336801	2.15527122562624	2.67263057994776
MLC1	0	0	0	0	0	0
TTLL8	0	0	0	0	0	0
ENSMMUG00000053863	0	0	0	0	0	0
PIM3	12.8690153978645	9.33301903628297	12.8473431406482	9.88655650035421	12.9447516425181	9.6410621553282
ENSMMUG00000011278	10.0929811115428	8.89464238882382	9.56860178860847	8.62328011885908	9.58066521442432	8.58928927153092
ALG12	9.09763333988235	9.25074694244417	9.10412187731725	8.88940663063375	8.84026667987819	8.98567700399525
ZBED4	8.42186318697883	7.67234009930912	8.13339744330439	7.81705663825259	8.19329523271423	8.0116648996251
BRD1	9.39482170264432	8.93389470498924	9.09366626523631	7.9726000471012	9.52110850591053	8.4312804266244
ENSMMUG00000042762	0	0	0	0	0	0
ENSMMUG00000058479	0	0	0	0	0	0
ENSMMUG00000055181	0	0	0	0	0	0
TBC1D22A	9.37819605844274	8.96749225584031	9.33229421698825	8.96059112366017	9.53591138878858	9.08702339942566
ENSMMUG00000058503	1.87672316038556	2.28330765686688	1.96019647468252	2.26708568711153	2.01864537102953	2.44009793226705
CERK	9.2636751467315	7.9376141630769	9.04196410572147	8.1258004799726	9.09541385198966	7.72782977630358
GRAMD4	7.98424580205926	6.38077248346251	8.76088029483397	7.19180831674661	8.07301696520972	7.08027191129466
ENSMMUG00000049778	2.67368827945866	2.65993052641962	3.63292075890588	3.30506623435632	2.78459338740077	2.7747252819002
CELSR1	1.96852660830304	2.1308614337248	5.83359185796177	9.30096530635343	2.11052863698097	2.30793023691882
TRMU	8.10764363700576	8.46883263708203	8.87854990424612	9.11731512494697	8.83312078470973	8.93030345472186
GTSE1	2.42272608031189	3.34312001813584	2.45051644202696	3.56420807908434	2.44244255204904	3.99523996146578
TTC38	5.91840966065237	7.81038522458797	6.31099596331566	7.04787931211033	6.81194458409048	7.88661288551488
PKDREJ	0.995208289579804	1.26695555828318	0.998924629196938	1.27043618674017	0.997821330381429	1.22797574980962
CDPF1	6.80478367180316	8.0486592238245	7.36566160902532	8.01782119309661	6.82713579371139	8.02589131663335
ENSMMUG00000062891	3.32489094355824	3.66180650824868	2.961328934624	3.78208138074982	2.77604380426052	3.93819141598652
PPARA	4.69804619229872	6.18807464096212	4.14771039200558	5.66023332198711	3.77204358217624	6.29676566441719
WNT7B	-1.97566712310515	-1.95974201399873	-1.97335351878432	-1.9745266231703	-1.9739894106081	-1.97428968346533
ATXN10	10.7053974974408	10.9276028031226	10.3483266425545	10.5770151841298	10.1538944757765	10.8422741752932
ENSMMUG00000055052	0	0	0	0	0	0
ENSMMUG00000062247	0	0	0	0	0	0
FBLN1	-0.333399066006508	-0.526463554544535	-0.525053155274979	-0.525677967127518	-0.462406807183318	-0.525557365871606
RIBC2	2.64492699703723	2.41767205371891	2.38165643228689	2.39310742044988	2.05591686137894	2.18633535657104
SMC1B	0.138610780917866	0.179988541229153	0.0900801515030571	0.145863670482306	0.205394351315128	0.14746943211428
FAM118A	8.1329563381976	6.97369543191204	7.2440462688229	6.76283967654315	8.03649651067691	7.40265263298755
UPK3A	5.225235713804	4.99113317833992	3.16757063773332	3.12898412014222	5.21076242408156	5.06378821352638
ENSMMUG00000063772	0	0	0	0	0	0
KIAA0930	10.328724169966	9.62397717198748	10.1944425188624	9.62221576319059	10.165667027873	9.42707660564353
NUP50	9.38172484314473	9.33917891286835	9.07290538227475	9.39773439884078	9.52057559969937	9.24863757698434
PHF21B	0	0	0	0	0	0
ENSMMUG00000058699	0	0	0	0	0	0
ENSMMUG00000031000	2.48201789507327	3.90062905646495	2.2392245256317	2.22330478456968	2.23045629994467	3.77275449859799
PRR5	8.02786283323063	6.27034903130714	5.10526255706748	5.30744900902126	8.13819549548115	5.99120690215374
RTL6	6.26561262529584	5.79517089564839	5.25097249948178	5.66089089021	5.79174727508766	5.21424552831231
ENSMMUG00000061626	0	0	0	0	0	0
ENSMMUG00000049966	0	0	0	0	0	0
PARVG	11.5578727862163	10.9784533531882	11.885418492242	11.0602620415756	11.5649827399872	10.9027277195893
ENSMMUG00000061539	1.903935617576	1.74025197439699	2.29788047619794	1.87723998723318	1.99954403585053	1.68869426289413
PARVB	10.2049825208321	7.66484573040471	10.1602793644874	8.27468043454499	10.0847288462436	7.59010136234412
SAMM50	9.71649138623305	9.67480609176754	9.74968338472786	9.97085887179967	9.96446941730948	10.0753987946797
PNPLA3	3.19556903750651	7.66100003761136	3.11649481667213	7.59394760060477	2.89044484979227	6.74549430943907
PNPLA5	-1.03585818471388	-1.03601960717698	-1.03053354102828	-1.03461493573256	-1.03274589787654	-0.868549645414398
SULT4A1	0	0	0	0	0	0
EFCAB6	1.46298364806182	1.46123241856575	1.55876815041077	1.905835130764	1.46883335059215	2.31491154286709
MPPED1	0	0	0	0	0	0
ENSMMUG00000064904	0	0	0	0	0	0
SCUBE1	3.68345698763343	5.24848977168451	7.04169082028178	2.9922211779146	4.50345281498155	5.64140041850218
TTLL12	9.52813437637097	10.205208753832	7.12681048272168	6.78662127089545	9.34430004544127	10.2802273196234
TSPO	12.6993002885049	13.0048798399317	14.1630346988061	12.8947065230068	12.8906615053923	13.215656045759
MCAT	6.97031682854453	7.05974617996833	7.29216788944591	7.14853407936682	7.1728392732936	7.10690403314189
BIK	4.02631580851008	6.17811652166553	6.76168691864942	6.64931224003245	3.83543054189198	5.68369203199031
TTLL1	4.93974526641888	5.73597492270794	6.04944307601038	6.64840136174487	4.1276894658214	6.31238861069773
ARFGAP3	11.5905862808269	11.4310081428151	11.8170997363186	11.582107508748	11.4596244866711	11.3066957174246
CYB5R3	10.8859141122609	11.9391786995831	10.1717495305138	11.5289120832527	10.8256340220021	12.206576403951
A4GALT	10.9882748527468	6.56624983809897	9.60597187063503	7.17032981448891	11.1220049439314	6.16257236768144
POLDIP3	10.2498732394603	9.81185719366961	10.0484805580986	10.0621047509775	10.3832776361259	9.84476085081541
ENSMMUG00000049928	1.5296915533281	1.78635843583502	1.4789661454738	1.70396516182697	1.6057135103317	1.84994948935809
ENSMMUG00000051087	-1.50362755254375	-1.44084429608213	-1.4991450418626	-1.50141788207685	-1.50037705542104	-1.50095882140311
RRP7A	9.04685743560371	9.2208850746068	8.8253145746869	9.44099901071304	9.17949972696555	9.61657770587982
ENSMMUG00000052616	0	0	0	0	0	0
NFAM1	13.1448271747305	11.6629567883632	13.6635456018326	11.6734642546584	13.2314593281321	12.1124268668318
TCF20	6.91680139941343	6.68476818832756	7.34787546055804	6.57667080694573	6.71659981865779	6.72170518558999
ENSMMUG00000002654	2.45781466010849	2.04907133197763	2.37374017194828	2.02480675360333	2.1512590500307	1.89623524115667
CYP2D6	7.60505207167556	6.62356595652399	7.31814225132236	6.50653656703591	7.54968315884427	6.31933478438182
NDUFA6	9.25372344866265	9.06788689417475	9.27356608407916	8.87555495912011	9.46011632216561	9.377935761441
SMDT1	11.0658609287481	10.4808536110921	11.564026839254	10.4594268862181	11.0546256250416	10.6440315248323
PHETA2	5.52402414939103	6.06037107982401	5.50204377061373	6.4184476291514	5.60387319316784	6.40547296772387
NAGA	12.6006280203843	11.5103382983052	11.0510695460258	10.3257338417702	12.6301130673799	11.2794864564848
WBP2NL	-1.97679401245623	-1.97751415811448	-1.97379061647079	-1.97531347713094	-1.95322283593666	-1.97500589482213
SEPTIN3	0.285642011969077	0.23135039098049	0.182717773702944	0.181639723306208	0.182118613661343	0.455841331555602
ENSMMUG00000064409	0	0	0	0	0	0
ENSMMUG00000064392	0	0	0	0	0	0
CENPM	6.60915149548603	6.3153922606292	6.27057046706973	7.10983751252532	6.58854986359283	6.96113657733227
TNFRSF13C	0	0	0	0	0	0
SHISA8	-0.353081651237151	-0.545906956790303	-0.544519084827465	-0.485669032021334	-0.544860912132412	-0.545015259626892
SREBF2	11.8952675974489	10.6868568659387	11.6218232919416	10.3368001006122	11.4531321271596	10.8530122761539
CCDC134	7.19630317879048	7.48658934698334	7.53827004659684	7.25020905763499	7.34748031967021	7.46924173120298
ENSMMUG00000031012	0	0	0	0	0	0
ENSMMUG00000007290	0	0	0	0	0	0
SNU13	11.16576334451	10.914429725579	11.1824911946548	10.7506622678658	11.1100859962443	11.053656827575
XRCC6	12.6323126245796	12.1950839602559	12.7990816596991	12.3928032213769	12.6234947086606	12.2036941572843
DESI1	9.77335554585049	8.75894632223556	9.33463611054339	8.62518894703504	9.46388654990131	8.48975692584744
PMM1	7.98369337946938	8.41492336363713	8.406011155523	8.18185626946363	8.27399638664484	8.85210559064432
CSDC2	-0.118370490987295	-0.124110816532897	-0.213575455237778	-0.214262060213452	-0.213957321611042	-0.102834225299984
ACO2	11.0753135495003	11.1620492585374	11.2018893397137	11.4617663902359	10.9990626531571	11.4517297339963
POLR3H	8.80379941446814	8.42334768465253	8.45506830433719	8.29312658062901	8.83842800024909	8.58534861827072
PHF5A	9.95712773721105	9.43076412038487	9.93716562011677	9.13145647179798	9.86092094799548	9.58757967225869
TOB2	10.5761193561247	10.0037900538668	10.7105226013388	9.38804915337527	11.2144361304207	9.65343996022163
TEF	6.12037142629405	7.12305139264133	6.33454175420923	7.20363994342821	6.28607743599444	7.20768455092222
ZC3H7B	7.18614757147547	6.81030033817191	6.88194798054142	6.38133887538853	7.18097889883067	6.89967209856604
RANGAP1	9.02765096704216	8.68328761629225	8.83221107999084	8.92355689738056	9.12164057358586	9.10198713275602
CHADL	1.6833575281696	1.62944127960029	1.66820066609865	1.88510610497558	1.53769535683934	1.8929068533773
L3MBTL2	7.95610159036691	8.01277109161652	8.58137290864232	8.24960979216513	8.25839638278324	8.29647196694937
EP300	11.0088910745997	10.4550572286355	10.7321974457942	10.5811526488965	11.011542308043	10.1337951950219
ENSMMUG00000040029	3.56666432647247	3.50281806164751	3.22502971690338	3.63277533646313	3.4166780708977	3.89662768420394
ENSMMUG00000058288	0	0	0	0	0	0
RBX1	11.1211000962034	10.7468579768632	11.264536966837	10.8865191277963	11.1974504524254	10.9394614156357
XPNPEP3	6.68699979416024	7.00358479721116	6.81038545678454	6.48611284244758	6.14287693996532	6.79093660814211
DNAJB7	2.63248239608386	2.53452073103378	2.61762993673257	2.79224496405481	2.69232594076876	2.53853999025555
ST13	10.4846426019171	10.9508654657011	10.2325276994837	10.8781658158641	10.3827426837113	10.9206423431727
SLC25A17	7.34777226349053	8.17346344646927	7.35923926416966	8.21871092438668	7.50940049146547	8.29880753669212
MCHR1	0	0	0	0	0	0
MRTFA	9.22410570945006	9.24046619454486	8.98145810688818	8.97401730513456	8.90827812739244	8.89649029891471
ENSMMUG00000050905	0.650447552207406	0.703047510898911	0.653485324595994	0.715460021324199	0.781987694956185	1.02839731453083
SGSM3	9.34378538229686	9.44622531983329	9.47504135211588	9.36059010279175	9.93293095517259	9.7443858137336
ADSL	8.97499102645688	8.66845434894618	8.98149522230709	8.97514406258237	9.22718682163805	8.89050834837692
TNRC6B	9.01269452340275	8.62824989493159	9.02004174053596	8.70448603713902	8.38306872476855	8.43329081837302
FAM83F	0	0	0	0	0	0
GRAP2	2.92551574125253	2.25252241358564	2.11665082227074	2.02302388611605	2.74804746418403	2.10404657940603
ENTHD1	0	0	0	0	0	0
CACNA1I	0	0	0	0	0	0
ENSMMUG00000057293	0	0	0	0	0	0
RPS19BP1	9.71318937695354	10.3627047411022	10.0127639098523	10.618849348997	9.65636397357907	10.4145122563892
ATF4	11.8393792209277	11.8838920192387	11.8652183240345	11.5806272882314	11.9170588510315	11.6896146940895
MIEF1	10.5975270306423	9.75876352378877	10.4926246014361	10.3251116387722	10.4508811368408	9.41190875350086
MGAT3	3.07172204541262	6.52826223826909	3.26459478342196	7.20830276567854	2.89148910057507	7.08702738324687
TAB1	6.10061947802283	6.43576714135272	6.19579779840622	6.73952098734229	6.78010601854141	6.61892456340839
ENSMMUG00000056662	0	0	0	0	0	0
SYNGR1	2.40950040826871	2.44064076559669	2.62754579575486	2.70614401157024	2.27090394307512	2.67702363145562
RPL3	13.1679115338493	12.7548679470441	13.2260722196122	12.5554245169231	13.0722689666906	12.8934225942654
PDGFB	2.57116942063841	2.94702754217946	2.34755367128662	2.65485455286662	2.57725875267434	2.56778961159032
CBX7	7.34819146285135	7.47801934485467	7.24721057010453	7.81348746742152	7.73236328508172	7.86251571195324
ENSMMUG00000059320	0	0	0	0	0	0
APOBEC3H	5.52042207419292	6.90515148141498	7.7996913920054	7.35966895392211	6.04158823203155	6.56040040941892
APOBEC3D	10.8597741828456	10.2450223055241	10.6622439890215	10.0812430705751	10.617053666554	9.9253597234521
ENSMMUG00000004017	0	0	0	0	0	0
APOBEC3B	7.89348615534366	6.12732052116688	9.71374033421333	6.82889342044304	9.04826662455421	6.34841154932245
APOBEC3A	13.3820986896374	7.59305317161277	13.6143668100464	6.8620184383064	13.7167304568975	6.95414134341785
CBX6	7.24754166341092	6.73788982712844	6.74726602301237	6.42835856053759	7.9780895758721	7.3653097990062
NPTXR	1.66928399867538	1.92178842629754	1.75309225665188	2.18935400513541	1.67434276372797	2.20005997576284
DNAL4	7.46425165655621	8.02949858492131	7.84006979567723	8.33190376228178	7.60615160781474	8.30779548380602
SUN2	12.5551244194941	12.3479446225116	12.2828766779602	12.3453773256936	12.1719205996946	12.1947536948444
GTPBP1	10.0107138419042	9.78358794860781	10.611492164529	10.0200478339853	10.1424467109882	9.49135912784024
JOSD1	9.53644111765975	9.94031254050477	9.30545967850521	9.55423971738763	9.30475595438629	9.99079708168592
TOMM22	9.33952561519826	9.32597695297313	9.34154183984441	9.13106221617621	9.21501137052881	9.43961097290553
CBY1	3.99629356996979	5.57412656679567	5.00874853192835	5.88251355354655	4.05225839628998	5.8085973618787
FAM227A	0	0	0	0	0	0
ENSMMUG00000061118	0	0	0	0	0	0
DDX17	10.2758611497683	10.0811937528306	10.8972952810572	10.5099645827098	11.3591563424458	10.1985087310408
KDELR3	6.84257592737755	8.91768913429472	5.93747642170318	8.80947784931051	5.37487846888734	8.98194656035279
KCNJ4	-1.97649709416845	-1.97717357602366	-1.9736757998027	-1.9550101797761	-1.97445122972539	-1.97481739351264
CSNK1E	9.07421332772837	9.13721401629402	9.35762282726174	9.26628535332913	9.49062712892375	9.28161533243041
ENSMMUG00000058776	-1.46902067737969	-1.50659304585644	-1.50026646391255	-1.46650513466457	-1.50166901817496	-1.50233131474815
PLA2G6	9.21541423244585	10.4829737061961	9.6515473027549	10.1408833780811	9.86920332570043	10.75423224197
MAFF	9.73200279485059	9.77685883202632	9.26081438830614	8.94020031279652	9.83940398218262	9.31632455653668
BAIAP2L2	1.41683060120255	1.73745834149709	1.3604722848291	1.42735311941722	1.35866374438687	1.97253158768334
SLC16A8	0.155051251524726	0.0571021159457277	0.0590134132411586	0.114950802773887	0.0585421505083819	0.268750770646779
PICK1	6.05454721184362	7.6588411996353	5.59382312651676	8.09291206931699	6.13182500049937	8.03527907191551
POLR2F	9.88962451770852	9.7732024504223	9.96752574499372	9.64196757732616	9.6931954433953	9.87032462988999
SOX10	0	0	0	0	0	0
C10H22orf23	-1.46735713675223	-1.50776710128971	-1.46186874106244	-1.50374558428587	-1.50247119389666	-1.50318350941258
MICALL1	6.84755572436562	6.93682125488011	6.38347083137959	7.02433066623903	7.25854687040035	6.59856891501721
EIF3L	13.0743600556574	12.2247070110057	12.8907428080215	12.037845564842	13.0686565837475	12.2017467362499
ANKRD54	8.54550300259042	8.3419975450499	9.11347796225599	8.69849122778256	8.7821339950747	8.70050106588958
GALR3	0	0	0	0	0	0
GCAT	2.8078323893786	3.99892563912965	2.60399828397107	3.50459566353637	2.59617733287041	3.77956532793393
H1-0	6.11543592623748	7.47472741382831	6.88668112259161	7.23894501225339	6.00253865965885	7.4663107499646
TRIOBP	9.58616843526727	8.8907082551062	9.54474724293217	9.29354869182919	9.73730708121646	9.16414501133097
NOL12	8.45693987175001	8.44857045507498	8.15869105722068	8.48062377975233	8.63402673865913	8.34281031168195
SH3BP1	8.55944939169337	8.17686778003563	8.3178889331786	8.20182958262963	8.58913653292548	8.36207656444239
GGA1	10.1698509292815	10.614378257795	10.2371154323481	10.8045477872146	10.5694225733742	10.7326433979971
ENSMMUG00000063758	-0.333399066006508	-0.526463554544535	-0.525053155274979	-0.525677967127518	-0.462406807183318	-0.525557365871606
CDC42EP1	-0.977099938063581	-1.0275696265836	-0.965721538344532	-1.02652687496299	-1.0246764552409	-0.968946141994446
CARD10	2.47042661752139	3.19645792474741	2.32233024771621	4.04017883456519	2.31463088331926	2.86741187829616
MFNG	12.6004153268499	12.0232323158513	12.6510374273101	12.1742583043709	12.5342466552863	11.8541112249899
ELFN2	0	0	0	0	0	0
CYTH4	12.3024543444828	11.8584951229029	12.4218139187002	11.5006605410751	12.3225649348282	11.9223943731747
RAC2	11.9553485416953	11.9661857720579	12.0956669698281	10.0951551973504	12.0082259180352	11.1589892134947
ENSMMUG00000052038	1.22556125766298	1.29736936913399	1.14851449820668	1.19365497022779	1.30486721290654	1.08153279336502
ENSMMUG00000063187	0	0	0	0	0	0
SSTR3	0	0	0	0	0	0
C1QTNF6	-0.964255893660447	-0.964447617081256	-0.770046874277536	-0.963827115928371	-0.962111225195851	-0.963266008110027
IL2RB	3.91420138240109	4.70921949095864	4.01907505860185	4.02411426739382	4.05970569595807	4.18248919238358
TMPRSS6	4.97337296171755	4.50267405245507	5.11120119954154	4.47213497388192	5.59762693961894	4.27902966011966
KCTD17	6.79361093631844	6.49989084801092	6.73298242063065	6.51299590475644	6.97202295716647	5.91628836431896
ENSMMUG00000058352	0	0	0	0	0	0
MPST	9.569671462611	9.58117075439019	9.68326515923513	9.34252188036997	9.45418468934331	9.37868678650419
TST	7.68375240075367	7.19854947848616	8.1815617906075	7.56424443256868	7.75604086118651	7.64775323745573
TEX33	0	0	0	0	0	0
CSF2RB	12.5659234411375	12.1873544456861	12.6543777720012	12.1836518853438	12.3963127021298	11.4266304030646
NCF4	11.202314467745	11.4642519304056	11.4940344222211	11.5837711509797	11.2275563430953	11.4039261758254
PVALB	0	0	0	0	0	0
